indicator_code,indicator_name,year,age_group,sex,indicator_value
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1979,5-9 years,Female,15
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1981,5-9 years,Female,14.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1988,5-9 years,Female,13.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1990,5-9 years,Female,13.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1995,5-9 years,Female,12.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,5-9 years,Female,12.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2004,5-9 years,Female,11.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2006,5-9 years,Female,10.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2013,5-9 years,Female,9.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2015,5-9 years,Female,9.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1979,10-19 years,Female,12.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1981,10-19 years,Female,12.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1988,10-19 years,Female,11.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1990,10-19 years,Female,11.2
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1995,10-19 years,Female,10.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,10-19 years,Female,10.2
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2004,10-19 years,Female,9.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2006,10-19 years,Female,8.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2013,10-19 years,Female,7.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2015,10-19 years,Female,7.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1979,5-19  years,Male,21.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1981,5-19  years,Male,21.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1988,5-19  years,Male,20.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1990,5-19  years,Male,20.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1995,5-19  years,Male,19.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,5-19  years,Male,19.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2004,5-19  years,Male,17
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2006,5-19  years,Male,16.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2013,5-19  years,Male,12.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2015,5-19  years,Male,11.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1979,5-9 years,Male,20.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1981,5-9 years,Male,20.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1988,5-9 years,Male,19.4
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1990,5-9 years,Male,19.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1995,5-9 years,Male,18.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,5-9 years,Male,17.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2004,5-9 years,Male,15.7
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2006,5-9 years,Male,14.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2013,5-9 years,Male,11.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2015,5-9 years,Male,10.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1979,10-19 years,Male,22.2
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1981,10-19 years,Male,22.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1988,10-19 years,Male,21.4
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1990,10-19 years,Male,21.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1995,10-19 years,Male,20.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,10-19 years,Male,19.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2004,10-19 years,Male,17.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2006,10-19 years,Male,16.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2013,10-19 years,Male,13.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2015,10-19 years,Male,12.7
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1976,18+  years,Both sexes,25.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1978,18+  years,Both sexes,26.1
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1985,18+  years,Both sexes,28.2
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1987,18+  years,Both sexes,28.7
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1992,18+  years,Both sexes,29.3
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1994,18+  years,Both sexes,29.2
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2001,18+  years,Both sexes,28.2
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2003,18+  years,Both sexes,27.8
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2010,18+  years,Both sexes,25.7
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2012,18+  years,Both sexes,25
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1984,18+  years,Male,2
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1986,18+  years,Male,2.2
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1993,18+  years,Male,2.7
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1985,18+  years,Female,2.5
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1987,18+  years,Female,2.7
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1992,18+  years,Female,3
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1994,18+  years,Female,3.1
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2001,18+  years,Female,3.5
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1984,18+  years,Male,3
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1986,18+  years,Male,3.2
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2011,18+  years,Male,6
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2009,18+  years,Male,5.7
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2002,18+  years,Male,4.8
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2000,18+  years,Male,4.6
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1995,18+  years,Male,4.1
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1993,18+  years,Male,3.9
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2012,18+  years,Female,4.2
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2010,18+  years,Female,4
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2003,18+  years,Female,3.6
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1980,18+  years,Both sexes,2.9
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1983,18+  years,Both sexes,2.2
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1984,18+  years,Both sexes,2.2
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1986,18+  years,Both sexes,3.4
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1987,18+  years,Both sexes,3.5
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1990,18+  years,Both sexes,2.7
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1991,18+  years,Both sexes,2.7
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1993,18+  years,Both sexes,4.1
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1994,18+  years,Both sexes,4.2
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1997,18+  years,Both sexes,3.1
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1998,18+  years,Both sexes,3.2
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2000,18+  years,Both sexes,4.7
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2001,18+  years,Both sexes,4.8
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2004,18+  years,Both sexes,3.5
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2005,18+  years,Both sexes,3.6
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2007,18+  years,Both sexes,5.4
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2008,18+  years,Both sexes,5.5
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2011,18+  years,Both sexes,4.1
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2012,18+  years,Both sexes,4.2
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2014,18+  years,Both sexes,6.2
NCD_CCS_CancerRegNational,Existence of population-based cancer registry,2017,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",2005,,Male,22.1
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",2010,,Female,24.7
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",2015,,Both sexes,22.5
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",2016,,Male,20.9
NCD_CCS_NCDGuide,Existence of evidence-based national guidelines/protocols/standards for the management of major NCDs through a primary care approach,2013,,,
NCD_UNDER70,NCD deaths under age 70 (percent of all NCD deaths),2010,,Male,73.05962
NCD_UNDER70,NCD deaths under age 70 (percent of all NCD deaths),2010,,Both sexes,70.94125
NCD_DTH_TOT,Total NCD Deaths (in thousands),2016,,Female,323.6301
NCD_DTH_TOT,Total NCD Deaths (in thousands),2000,,Female,250.9364
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),2016,18+  years,Female,29.57032
NCD_CCS_CancerRegNational,Existence of population-based cancer registry,2019,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2011,18+  years,Male,4.1
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2009,18+  years,Male,3.9
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2002,18+  years,Male,3.3
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),2000,18+  years,Male,3.1
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1995,18+  years,Male,2.8
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2014,18+  years,Both sexes,18.5
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2012,18+  years,Both sexes,19.1
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2005,18+  years,Both sexes,21
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2003,18+  years,Both sexes,21.5
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1996,18+  years,Both sexes,23
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1994,18+  years,Both sexes,23.3
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1989,18+  years,Both sexes,23.4
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1987,18+  years,Both sexes,23.1
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1985,18+  years,Both sexes,22.7
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1980,18+  years,Both sexes,21.2
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1978,18+  years,Both sexes,20.7
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1985,18+  years,Female,3.5
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1987,18+  years,Female,3.7
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1992,18+  years,Female,4.2
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1994,18+  years,Female,4.3
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2001,18+  years,Female,4.9
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2003,18+  years,Female,5.1
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2010,18+  years,Female,5.7
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),2012,18+  years,Female,5.8
NCD_CCS_NCDGuide,Existence of evidence-based national guidelines/protocols/standards for the management of major NCDs through a primary care approach,2019,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1981,,Male,5.02033
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1983,,Male,5.02415
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1988,,Male,5.02522
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1990,,Male,5.02553
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1997,,Male,5.00118
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1999,,Male,5.00134
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2006,,Male,5.10259
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2008,,Male,5.15131
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2013,,Male,5.2824
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2013,,Female,5.33278
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2011,,Female,5.37144
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2004,,Female,5.49781
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2002,,Female,5.51859
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1995,,Female,5.50316
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1993,,Female,5.45291
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1988,,Female,5.2463
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1986,,Female,5.15823
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1984,5-19  years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1985,5-19  years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1999,5-19  years,Female,0.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2000,5-19  years,Female,0.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2001,5-19  years,Female,0.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2002,5-19  years,Female,0.7
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2016,5-19  years,Female,2.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1982,5-9 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1983,5-9 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1984,5-9 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1985,5-9 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1999,5-9 years,Female,0.7
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2000,5-9 years,Female,0.8
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2001,5-9 years,Female,0.8
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2002,5-9 years,Female,0.9
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2016,5-9 years,Female,2.7
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1982,10-19 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1983,10-19 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1984,10-19 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1985,10-19 years,Female,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1999,10-19 years,Female,0.4
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2000,10-19 years,Female,0.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2001,10-19 years,Female,0.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2002,10-19 years,Female,0.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2016,10-19 years,Female,1.8
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1982,5-19  years,Male,0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1983,5-19  years,Male,0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1984,5-19  years,Male,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1985,5-19  years,Male,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1999,5-19  years,Male,0.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2000,5-19  years,Male,0.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2001,5-19  years,Male,0.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2002,5-19  years,Male,0.4
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2015,5-19  years,Male,1.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2016,5-19  years,Male,1.8
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1982,5-9 years,Male,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1983,5-9 years,Male,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1984,5-9 years,Male,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1985,5-9 years,Male,0.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1999,5-9 years,Male,0.4
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2000,5-9 years,Male,0.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2001,5-9 years,Male,0.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2002,5-9 years,Male,0.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2015,5-9 years,Male,2.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2016,5-9 years,Male,2.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1982,10-19 years,Male,0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1983,10-19 years,Male,0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1984,10-19 years,Male,0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1985,10-19 years,Male,0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1999,10-19 years,Male,0.2
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2000,10-19 years,Male,0.2
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2001,10-19 years,Male,0.2
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2002,10-19 years,Male,0.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2015,10-19 years,Male,1.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2016,10-19 years,Male,1.3
