indicator_code,indicator_name,year,age_group,sex,cause_code,cause_name,indicator_value
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2007,,,,,19.04762
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2007,,,,,68.37607
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2007,,,,,93.49593
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2007,,,,,83.11688
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2007,,,,,68.85246
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2007,,,,,9.7561
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2007,,,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,40
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,32.87671
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,37.5
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,25.68807
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,32.23141
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,34.21053
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,27.02703
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2007,,,,,15.32258
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2007,,,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,41.24294
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,4.54545
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,40.54054
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,31.66667
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,15.08621
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,21.4876
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,6.14035
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,24.11347
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2007,,,,,66.12022
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2007,,,,,
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,1.0929
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,9.95261
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,4.02685
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,32.78008
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,0.44313
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,6.47249
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,21.72131
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,20.79208
cpmowho,Contraceptive prevalence - modern methods (%),2007,,,,,1.63399
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,35.36121
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,1.69492
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,27.60943
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,4.89237
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,1.72839
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,41.07143
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,11.81556
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,1.5015
cpmt,Contraceptive prevalence - modern and traditional methods (%),2007,,,,,2.37342
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2007,,,,,
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,55.14019
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,40.68966
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,8.66142
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,72.14286
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,11.68224
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,23.07692
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,83.63636
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,38.09524
fps,Demand for family planning satisfied - modern and traditional methods (%),2007,,,,,7.8125
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,38.46154
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,36.70886
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,45.83334
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,35.33834
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,3.26087
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,17.07317
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,29.6
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,47.78761
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,6.10687
fpsmowho,Demand for family planning satisfied - modern methods (%),2007,,,,,36.57143
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
imr,Infant mortality rate (deaths per 1000 live births),2007,,,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,1.04439
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,6.89655
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,4.52381
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,9.48617
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,0.7984
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,1.71821
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,4.16667
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,3.82775
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2007,,,,,1.30548
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,11.42857
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,29.03226
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,27.77778
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,55.17241
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,30.76923
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,2.7027
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,36.84211
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,12
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,24.39024
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2007,,,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,26.92308
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,27.14286
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,15.38462
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,16.08392
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,19.44444
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,21.56863
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,3.44828
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,28.20513
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,7.56303
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,30
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),2007,,,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,78.94737
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,80
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,11.56463
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,98.16514
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,6.76471
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,76.59575
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,24.59016
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,57.65766
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2007,,,,,3.65854
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),2007,,,,,
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,27.35426
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,30.9417
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,42.68293
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,26.79128
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,32.22591
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,39.59045
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,23.72881
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,32.06651
stunt5,Stunting prevalence in children aged < 5 years (%),2007,,,,,40.15009
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
tfr,Total fertility rate (births per woman),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),2007,,,,,
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,11.95335
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,15.87302
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,12.17105
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,34.15978
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,16.80672
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,13.5514
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,20.50473
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,18.07229
uwgt5,Underweight prevalence in children aged < 5 years (%),2007,,,,,20.54263
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,89.0411
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,62.5
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,94.04762
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,87.14285
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,65.27778
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,64.93507
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,76.78571
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,88.88889
vbcg,BCG immunization coverage among one-year-olds (%),2007,,,,,91.42857
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,1.63934
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,32.14286
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,30
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,4.5977
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,68.18182
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,43.18182
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,65.07937
vdpt,DTP3 immunization coverage among one-year-olds (%),2007,,,,,36.9863
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,1.33333
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,25.92593
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,16.66667
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,0.81967
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,8.33333
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,1.83486
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,8.16327
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,0.96154
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,0.71942
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,1.34228
vfull,Full immunization coverage among one-year-olds (%),2007,,,,,43.07692
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,56.83453
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,25.07645
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,56.2212
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,16.69151
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,29.23351
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,35.18518
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,27.41936
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,9.97305
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,21.86047
vita,Children aged 6-59 months who received vitamin A supplementation (%),2007,,,,,17.33333
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,61.44579
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,71.0145
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,94.23077
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,74.24242
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,93.33334
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,83.78378
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,70
vmsl,Measles immunization coverage among one-year-olds (%),2007,,,,,55.88235
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,5.61798
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,54.79452
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,27.58621
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,27.38095
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,42.1875
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,56
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,44.15585
vpolio,Polio immunization coverage among one-year-olds (%),2007,,,,,38.59649
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,8.67924
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,14.76725
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,7.65661
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,7.56881
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,25.12953
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,10.67616
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,13.82979
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,12.63538
wast5,Wasting prevalence in children aged < 5 years (%),2007,,,,,13.89646
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2008,,,,,65.04675
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2008,,,,,42.49788
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2008,,,,,31.78282
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2008,,,,,86.84337
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2008,,,,,52.01363
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2008,,,,,81.01826
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2008,,,,,48.27846
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2008,,,,,32.42839
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2008,,,,,37.44156
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2008,,,,,49.02781
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2008,,,,,35.89179
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2008,,,,,60.95901
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2008,,,,,52.60512
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2008,,,,,63.69485
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2008,,,,,55.85875
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2008,,,,,60.05896
cpmt,Contraceptive prevalence - modern and traditional methods (%),2008,,,,,13.02779
cpmt,Contraceptive prevalence - modern and traditional methods (%),2008,,,,,4.032
cpmt,Contraceptive prevalence - modern and traditional methods (%),2008,,,,,2.75307
cpmt,Contraceptive prevalence - modern and traditional methods (%),2008,,,,,23.3626
csection5,Births by caesarean section (in the five years preceding the survey) (%),2008,,,,,3.3698
fps,Demand for family planning satisfied - modern and traditional methods (%),2008,,,,,41.04074
fps,Demand for family planning satisfied - modern and traditional methods (%),2008,,,,,18.66425
fps,Demand for family planning satisfied - modern and traditional methods (%),2008,,,,,11.69358
imr,Infant mortality rate (deaths per 1000 live births),2008,,,,,84.5581
imr,Infant mortality rate (deaths per 1000 live births),2008,,,,,59.12837
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2008,,,,,3.76137
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),2008,,,,,3.63329
nmr,Neonatal mortality rate (deaths per 1000 live births),2008,,,,,46.89363
nmr,Neonatal mortality rate (deaths per 1000 live births),2008,,,,,51.06501
